date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:58	46335/46335	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2dc-b4ff%22	https://htmldemo.net/edubuzz/edubuzz/course.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/course.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:46:58	37944/37944	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2e0-9438%22	https://htmldemo.net/edubuzz/edubuzz/courses-details.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/courses-details.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:46:58	35908/35908	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2d1-8c44%22	https://htmldemo.net/edubuzz/edubuzz/blog.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/blog.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:46:59	45708/45708	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2cc-b28c%22	https://htmldemo.net/edubuzz/edubuzz/blog-details.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/blog-details.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:46:59	45761/45761	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2cc-b2c1%22	https://htmldemo.net/edubuzz/edubuzz/blog-left-sidebar.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/blog-left-sidebar.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:46:59	39233/39233	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2d0-9941%22	https://htmldemo.net/edubuzz/edubuzz/blog-no-sidebar.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/blog-no-sidebar.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:46:59	45937/45937	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2f7-b371%22	https://htmldemo.net/edubuzz/edubuzz/shop.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/shop.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:00	51004/51004	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2fc-c73c%22	https://htmldemo.net/edubuzz/edubuzz/single-product.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/single-product.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:00	31803/31803	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2d4-7c3b%22	https://htmldemo.net/edubuzz/edubuzz/cart.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/cart.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:00	30685/30685	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc301-77dd%22	https://htmldemo.net/edubuzz/edubuzz/wishlist.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/wishlist.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:00	51207/51207	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2d8-c807%22	https://htmldemo.net/edubuzz/edubuzz/checkout.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/checkout.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:00	30407/30407	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2f3-76c7%22	https://htmldemo.net/edubuzz/edubuzz/login-register.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/login-register.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:01	30042/30042	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc301-755a%22	https://htmldemo.net/edubuzz/edubuzz/team-details.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/team-details.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:01	36472/36472	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2e4-8e78%22	https://htmldemo.net/edubuzz/edubuzz/event.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/event.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:01	40309/40309	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2e2-9d75%22	https://htmldemo.net/edubuzz/edubuzz/event-details.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/event-details.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:01	30501/30501	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2db-7725%22	https://htmldemo.net/edubuzz/edubuzz/contact.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/contact.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:02	27794/27794	---MCZ	200	added ('OK')	text/html	etag:W/%22635cc2c8-6c92%22	https://htmldemo.net/edubuzz/edubuzz/404.html	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/404.html	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:02	125636/125636	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:36%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/slider/1.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/slider/1.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:02	237645/237645	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:36%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/slider/2.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/slider/2.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:02	38884/38884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:37%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/about/about1.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/about/about1.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:02	18224/18224	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:37%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/course/1.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/course/1.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:03	2135/2135	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:37%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/teacher/1.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/teacher/1.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:03	28511/28511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:37%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/course/2.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/course/2.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:03	22729/22729	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:38%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/course/3.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/course/3.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:03	23554/23554	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:38%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/latest/1.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/latest/1.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:03	20089/20089	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:38%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/latest/2.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/latest/2.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:04	27251/27251	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:38%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/latest/4.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/latest/4.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:04	6252/6252	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:38%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/product/16.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/product/16.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:04	10396/10396	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:39%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/product/2.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/product/2.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:04	10181/10181	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:39%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/product/4.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/product/4.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:05	12159/12159	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:39%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/product/3.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/product/3.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:05	6515/6515	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:39%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial1.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial1.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:05	8330/8330	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:39%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial2.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial2.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:05	6780/6780	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:40%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial3.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial3.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:05	5968/5968	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:40%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial4.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial4.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:06	6681/6681	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:40%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial5.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/testimonial/testimonial5.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:06	22378/22378	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:40%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/event/1.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/event/1.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:06	28511/28511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:41%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/event/2.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/event/2.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:06	27251/27251	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:41%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/event/3.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/event/3.jpg	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:06	5233/5233	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:41%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/logo/footer.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/logo/footer.png	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:07	11843/11843	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc4ac-2e43%22	https://htmldemo.net/edubuzz/edubuzz/js/vendor/modernizr-3.6.0.min.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/vendor/modernizr-3.6.0.min.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:07	89503/89503	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc4aa-15d9f%22	https://htmldemo.net/edubuzz/edubuzz/js/vendor/jquery-3.6.0.min.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/vendor/jquery-3.6.0.min.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:07	11226/11226	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc4aa-2bda%22	https://htmldemo.net/edubuzz/edubuzz/js/vendor/jquery-migrate-3.3.2.min.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/vendor/jquery-migrate-3.3.2.min.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:07	18603/18603	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc373-48ab%22	https://htmldemo.net/edubuzz/edubuzz/js/popper.min.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/popper.min.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:08	80452/80452	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc36b-13a44%22	https://htmldemo.net/edubuzz/edubuzz/js/bootstrap.min.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/bootstrap.min.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:08	1249/1249	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc36b-4e1%22	https://htmldemo.net/edubuzz/edubuzz/js/ajax-mail.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/ajax-mail.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:08	234103/234103	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc370-39277%22	https://htmldemo.net/edubuzz/edubuzz/js/plugins.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/plugins.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:09	9789/9789	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635cc36e-263d%22	https://htmldemo.net/edubuzz/edubuzz/js/main.js	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/js/main.js	(from https://htmldemo.net/edubuzz/edubuzz/index.html)
15:47:09	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22635cc31d-11497%22	https://htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont3295.eot	(from https://htmldemo.net/edubuzz/edubuzz/css/font-awesome.min.css)
15:47:09	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22635cc31d-11497%22	https://htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont.eot?	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/edubuzz/edubuzz/css/font-awesome.min.css)
15:47:09	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%22635cc324-10440%22	https://htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont3295.woff2	(from https://htmldemo.net/edubuzz/edubuzz/css/font-awesome.min.css)
15:47:09	83588/83588	---M--	200	added ('OK')	font/woff	etag:%22635cc323-14684%22	https://htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont3295.woff	(from https://htmldemo.net/edubuzz/edubuzz/css/font-awesome.min.css)
15:47:09	142072/142072	---M--	200	added ('OK')	application/octet-stream	etag:%22635cc321-22af8%22	https://htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont3295.ttf	(from https://htmldemo.net/edubuzz/edubuzz/css/font-awesome.min.css)
15:47:10	366270/366270	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635cc31e-596be%22	https://htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/fontawesome-webfont3295.svg	(from https://htmldemo.net/edubuzz/edubuzz/css/font-awesome.min.css)
15:47:10	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%22635cc33d-95f0%22	https://htmldemo.net/edubuzz/edubuzz/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://htmldemo.net/edubuzz/edubuzz/css/material-design-iconic-font.min.css)
15:47:10	50312/50312	---M--	200	added ('OK')	font/woff	etag:%22635cc339-c488%22	https://htmldemo.net/edubuzz/edubuzz/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://htmldemo.net/edubuzz/edubuzz/css/material-design-iconic-font.min.css)
15:47:11	99212/99212	---M--	200	added ('OK')	application/octet-stream	etag:%22635cc338-1838c%22	https://htmldemo.net/edubuzz/edubuzz/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://htmldemo.net/edubuzz/edubuzz/css/material-design-iconic-font.min.css)
15:47:11	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2022:45:45%20GMT	https://htmldemo.net/edubuzz/edubuzz/css/owl.video.play.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/css/owl.video.play.png	(from https://htmldemo.net/edubuzz/edubuzz/css/plugin.css)
15:47:11	655/655	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:45%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/icon/cap-white.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/icon/cap-white.jpg	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:12	752540/752540	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:46%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/banner/2.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/banner/2.jpg	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:12	228040/228040	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2022:45:46%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/banner/8.jpg	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/banner/8.jpg	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:12	133094/133094	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:46%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/banner/7.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/banner/7.png	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:12	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2022:45:47%20GMT	https://htmldemo.net/edubuzz/edubuzz/close.gif	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/close.gif	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:12	1085/1085	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:47%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/icon/arrow.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/icon/arrow.png	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:13	1423/1423	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:47%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/icon/blockquote-quote.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/icon/blockquote-quote.png	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
15:47:13	3844/3844	---MC-	200	added ('OK')	image/png	date:Sat,%2008%20Jun%202024%2022:45:47%20GMT	https://htmldemo.net/edubuzz/edubuzz/img/icon/icon_zoomin.png	C:/Users/12363/Downloads/College%20website%20template/htmldemo.net/edubuzz/edubuzz/img/icon/icon_zoomin.png	(from https://htmldemo.net/edubuzz/edubuzz/style.css)
